query,top_intent
Directions to Publix.,GET_DIRECTIONS
best route home,GET_DIRECTIONS
What is the best route to drive from NY to Florida,GET_DIRECTIONS
What's the best route to take after 5pm from here to Lenox Hill?,GET_DIRECTIONS
Is there a detour around Lowry Tunnel,GET_DIRECTIONS
Can you tell me how to get to Gaylord palms by Disney Springs and the fastest route to get there,GET_DIRECTIONS
What is the best route to work,GET_DIRECTIONS
Where is the least traffic at for my drive home from work,GET_DIRECTIONS
What freeway should I take if I want to have the quickest route to home?,GET_DIRECTIONS
Please provide light traffic routes,GET_DIRECTIONS
what is the quickest way to San Diego to Irvine,GET_DIRECTIONS
How can I get back home from my current location while avoiding tolls,GET_DIRECTIONS
Is it good to go to Beyonce show through São Paulo Avenue?,GET_DIRECTIONS
Directions to LAX Post Office,GET_DIRECTIONS
route with least traffic to san jose,GET_DIRECTIONS
What is the quickest way to get from Loop 1604 and Bandera Road to the high school Battle of the Band competition?,GET_DIRECTIONS
Get me the driving directions to universal studios from here if I avoid high traffic areas,GET_DIRECTIONS
Look up directions to Waikiki Beach from Ala Moana Park arriving before 2pm,GET_DIRECTIONS
directions from mcallen to austin,GET_DIRECTIONS
Which is the fastest route to work,GET_DIRECTIONS
what road to go to grandma's,GET_DIRECTIONS
The lights are out on 13th St. which direction should I go to get back home safely,GET_DIRECTIONS
What is the best route to take to get to my house from work?,GET_DIRECTIONS
avoid traffic,GET_DIRECTIONS
"Directions to Eastern Market from my house, avoiding construction delays.",GET_DIRECTIONS
Get me driving directions to the College Football National Championship in Atlanta.,GET_DIRECTIONS
directions to the outlets in merrimack via us 3 leaving from work,GET_DIRECTIONS
Take me all the way to North Carolina,GET_DIRECTIONS
Is there a route without construction,GET_DIRECTIONS
What route should I take to avoid traffic,GET_DIRECTIONS
What is the fastest route for me to drive to my 5pm meeting,GET_DIRECTIONS
Directions to school.,GET_DIRECTIONS
"Quickest route from CC to Walmart, avoiding the thruway.",GET_DIRECTIONS
Is there a route from Onondaga St to 2300 Degrees Gathering without construction?,GET_DIRECTIONS
What's the fastest route from Woodland Hills to Tustin based on traffic right now,GET_DIRECTIONS
What is the shortest route to arrive at today's concert in Hollywood?,GET_DIRECTIONS
How do I get to the Saint Augustine Night of Lights celebration from San Jose Boulevard and I295?,GET_DIRECTIONS
directions to target in McDounough avoiding highways and construction,GET_DIRECTIONS
directions to houston avoiding flooded streets from Mckinney,GET_DIRECTIONS
"I have a business meeting in Chicago today at 3, what is the best way to get there without having to pay any tolls along the way",GET_DIRECTIONS
I don't want to take South St to Jerry's home. what other options do I have?,GET_DIRECTIONS
"I want to arrive at Mom's house before 10am, what is the fastest route from Home?",GET_DIRECTIONS
Take me to office from highway via mall road,GET_DIRECTIONS
"avoiding the highway, how can I get to the movie theater",GET_DIRECTIONS
What is the best way to get to the Avenues Mall via San Jose from my house?,GET_DIRECTIONS
What's the shortest route to BWI airport?,GET_DIRECTIONS
Best way to avoid travelling on 32nd street,GET_DIRECTIONS
What's the best route to avoid traffic,GET_DIRECTIONS
What's the fastest route to the DMV if I want to get there before 3PM?,GET_DIRECTIONS
What is the fastest rout to take to Goochland and to avoid traffic?,GET_DIRECTIONS
is it possible to go to Hala Pets shop in mohandeseen by 8 AM through sudan street?,GET_DIRECTIONS
I need you to show me routes from my house to Ambers house on Evergreen including current traffic,GET_DIRECTIONS
can I get the directions to Pico Ski Resort?,GET_DIRECTIONS
Check alternate route to AMC cinema to avoid accident on route 10.,GET_DIRECTIONS
What is the shortest route to Greenville from Jamesville?,GET_DIRECTIONS
What is the quickest way to the Mayfair Arts Festival if I leave at noon?,GET_DIRECTIONS
"If I want to make it to the Kmart in Pierre by 5pm, which road gets me there the quickest?",GET_DIRECTIONS
I need to get to my best friend Jill's House on 32nd Street by public transit by 3:30 Saturday February 3rd,GET_DIRECTIONS
Find me a bike route to the beach,GET_DIRECTIONS
Get me driving directions to the Westfarms mall from my house,GET_DIRECTIONS
I need directions to Target on Whitestone from my house,GET_DIRECTIONS
what is a scenic route to view ocean in California,GET_DIRECTIONS
fastest route to avoid traffic downtown,GET_DIRECTIONS
How can I get to Mom and Dads while stopping by Susans house along the way,GET_DIRECTIONS
What is the fastest way to get to my attorney's office if I leave in 15 minutes?,GET_DIRECTIONS
"Out of all the available routes home, which is fastest",GET_DIRECTIONS
fastest route home,GET_DIRECTIONS
What is the best way to drive to work to avoid the most traffic,GET_DIRECTIONS
Give me directions to Discovery World,GET_DIRECTIONS
Is there another way around the detour to the Blake Sheldon concert,GET_DIRECTIONS
"I need to get to the Denver Airport by 2pm, show me the fastest way.",GET_DIRECTIONS
I am leaving the meeting in an hour how can I get to the airport fast to not miss my flight?,GET_DIRECTIONS
would i be able to travel to alexandria this evening by car through giza?,GET_DIRECTIONS
What is the best route from Manhattan to Rye,GET_DIRECTIONS
What's the best route to take to go home today,GET_DIRECTIONS
Get directions to downtown Chicago without passing construction.,GET_DIRECTIONS
Which route to albany can I take that avoids all tolls,GET_DIRECTIONS
Can you give me directions avoiding the highway,GET_DIRECTIONS
wisconsin dells to sugar grove,GET_DIRECTIONS
Directions to Walmart in Douglasville avoiding construction,GET_DIRECTIONS
Get me directions to the New Orleans Superdome from 5th street if I leave now,GET_DIRECTIONS
What is the best route to take to get to my office,GET_DIRECTIONS
I need directions from my brother's house in Kyle to my Mom's house in Taylor that avoids toll roads,GET_DIRECTIONS
"Directions to Petco closest to me, where I do not have to go on John Young Parkway",GET_DIRECTIONS
Avoid Toll ways,GET_DIRECTIONS
I need driving directions from LAX Airport International Terminal to the W hotel in Westwood avoiding freeways,GET_DIRECTIONS
What's the best way to get to the Flea Market at rush hour?,GET_DIRECTIONS
What direction is Hayleys house from here,GET_DIRECTIONS
I need the quickest route to get from West Seattle to 96 Street and Aurora highway,GET_DIRECTIONS
Is there a way to get from Margonda Raya street to the Asian Games main event in Jakarta without traffic congestion?,GET_DIRECTIONS
I need directions from Cantonment Florida to downtown Pensacola without using Main Street.,GET_DIRECTIONS
"Can i get directions to the outlet mall in Carlsbad, ca",GET_DIRECTIONS
What's the fastest way for me to get to Applebottom street right now?,GET_DIRECTIONS
can i take a cab from berber dr to walton,GET_DIRECTIONS
Can I get to Pier 91 by bus?,GET_DIRECTIONS
What is the best route for me to take today,GET_DIRECTIONS
What is the best route from Jacksonville to Savannah,GET_DIRECTIONS
I need a safe route that takes less than 4 hours to get from my house to Yosemite,GET_DIRECTIONS
How do I get to Yurcak field from my house?,GET_DIRECTIONS
What is the quickest way to the concert in Kapiolani Park?,GET_DIRECTIONS
Show me the way home,GET_DIRECTIONS
Routes to avoid traffic,GET_DIRECTIONS
Construction-free routes to Moreno Valley under 2 hours,GET_DIRECTIONS
How do I go around the detours and still make it on time for the Cher concert at 8 pm?,GET_DIRECTIONS
what is the best way home,GET_DIRECTIONS
What is my fastest route option to work this morning?,GET_DIRECTIONS
What is the easiest way to get to my sister Jane's house in the middle of the day,GET_DIRECTIONS
directions from mcallen to south padre island,GET_DIRECTIONS
Driving directions to the Cummer Museum in Jacksonville.,GET_DIRECTIONS
What is the best way to get to Kent during evening rush hour?,GET_DIRECTIONS
Get direction to gas station near my home.,GET_DIRECTIONS
Get directions to downtown Detroit without flooding.,GET_DIRECTIONS
Give me the quickest way to get to Michael's on Wyoming by taking the freeway,GET_DIRECTIONS
Are there any alternate routes to take to work that avoid road construction,GET_DIRECTIONS
What is the fastest way to get to Madison Square Garden for the Ranger game next week?,GET_DIRECTIONS
"Directions from home to the airport without traffic please, arriving at 4pm",GET_DIRECTIONS
Best route to get to work today,GET_DIRECTIONS
"If i want to stay off I-75, what is the best way to get to Columbus OH?",GET_DIRECTIONS
What is the fastest way to get to Gifford Hospital?,GET_DIRECTIONS
I would like to get directions to the Salsa music festival in Rogers Park.,GET_DIRECTIONS
How do I get from my house to Joann Fabrics in Lincoln City?,GET_DIRECTIONS
"I need to be in Columbia by 11am, give me the best route to get there.",GET_DIRECTIONS
What is my quickest route to work if I leave now?,GET_DIRECTIONS
what is the fastest way to get to to Louisville from Orlando,GET_DIRECTIONS
What's the best way to get to the high school rally tonight at 7pm?,GET_DIRECTIONS
Go to nearest Target,GET_DIRECTIONS
Which highway with the lightest traffic should I take to work this morning,GET_DIRECTIONS
How do I get to Boston avoiding the toll roads but still get there by 6pm?,GET_DIRECTIONS
Directions to Dick's Sporting Goods in Moore avoiding I-35,GET_DIRECTIONS
What is the quickest way to downtown at this time,GET_DIRECTIONS
Avoid heavy traffic and suggest me roads to go home,GET_DIRECTIONS
Which way has less traffic to get to Carolina Forest High School,GET_DIRECTIONS
show me a path with clear traffic at  3pm today,GET_DIRECTIONS
"I am leaving at 4pm to go to The Phillips Center, what is the best route to go from home, without having to go on I-4",GET_DIRECTIONS
I want to go to the event in the Lakefront Park Kissimmee how do I get there,GET_DIRECTIONS
"If it snows, is Community Day still happening and what is the best route to take?",GET_DIRECTIONS
What is the fastest way to get to work by 9 am on weekdays?,GET_DIRECTIONS
How do I get to NIEER from my house?,GET_DIRECTIONS
Plan my commute,GET_DIRECTIONS
"What is the fastest route home from current location, avoiding tolls",GET_DIRECTIONS
Get me directions to the play in Omaha and get me there by 5pm,GET_DIRECTIONS
can you tell me the fastest way to get to taylors parents house from work avoiding toll roads,GET_DIRECTIONS
"Get me driving directions to Cannon Beach from Ashland, Oregon, using the coastal route.",GET_DIRECTIONS
"Can you bring up directions from Duluth to Minneapolis, avoiding construction?",GET_DIRECTIONS
I want to get to Jon's work in less than 15 minutes without taking the H201,GET_DIRECTIONS
"Find me the fastest route, avoiding the interstate, to Northwoods Mall",GET_DIRECTIONS
Is it work taking the Richards Parkway Express if I drive today,GET_DIRECTIONS
which route gets me to the game on time,GET_DIRECTIONS
I want to arrive to Dan's by 5 and would like to know the best route to take to avoid traffic.,GET_DIRECTIONS
Find me a route with the least amount of traffic,GET_DIRECTIONS
plot the fastest route home,GET_DIRECTIONS
Directions to the hospital,GET_DIRECTIONS
what is the quickest way to get to west seneca right now,GET_DIRECTIONS
Are there multiple ways to get to Palm Springs from here?,GET_DIRECTIONS
"Tookie Road in Boston is closed due to sewage repair, are there additional routes open that will lead me to Fenway Park for Saturday's game?",GET_DIRECTIONS
Directions to 20 Warren Street in Norwood from the Walpole mall,GET_DIRECTIONS
"Directions to Laurel Manor, from work, avoiding I96.",GET_DIRECTIONS
I want the fastest way to get from SF to Laguna in under 6 hours.,GET_DIRECTIONS
Give me a route from home to Sarah's avoiding the freeway.,GET_DIRECTIONS
what streets from my location can connect me to the nearest interstate,GET_DIRECTIONS
What's the fastest route to the drive-in,GET_DIRECTIONS
I want to be at my aunt's house by 5. What is the fastest route during rush hour?,GET_DIRECTIONS
Can I take a bus to the Neshaminy Mall from my house?,GET_DIRECTIONS
Home please,GET_DIRECTIONS
Please give me directions to downtown,GET_DIRECTIONS
What is the best way to get to Gund Arena for the Cavs game tonight,GET_DIRECTIONS
Please show me a route between the public library and the nearest park.,GET_DIRECTIONS
I need the best route for my doctor's appointment this afternoon.,GET_DIRECTIONS
Should I take an alternate route home today,GET_DIRECTIONS
What is my quickest route to work today,GET_DIRECTIONS
Start me from my house and direct me to Chris's house to arrive early afternoon.,GET_DIRECTIONS
directions to library if I take 126,GET_DIRECTIONS
Is there a good way to get from here to the Joanns on Market st in less than 10 minutes?,GET_DIRECTIONS
"Can you tell me how to get to the new Home Goods near Marshalls in Hingham, Mass?",GET_DIRECTIONS
I want the fastest route going to Ala Moana Center today without going thru highway,GET_DIRECTIONS
What is an alternate route to work other than the interstate,GET_DIRECTIONS
Fastest route to go to Apple Store,GET_DIRECTIONS
What is the best way for me to go to the movie theater if i am leaving in ten minutes?,GET_DIRECTIONS
Is there a route that can get me to the Mohegan Sun in less than two hours,GET_DIRECTIONS
Give me the quickest route home,GET_DIRECTIONS
"Directions to the nearest mall, from work.",GET_DIRECTIONS
how can I get to Gilroy on surface roads,GET_DIRECTIONS
Provide driving directions from work to Sky HIgh in Naperville.,GET_DIRECTIONS
Tell me the route from Shelly's house to the renaissance festival in LA.,GET_DIRECTIONS
"Give me directions to a nearest TJ Maxx store within 15 miles of Salt Lake, Honolulu",GET_DIRECTIONS
Take to me the railroad museum,GET_DIRECTIONS
Get me downtown Ft Lauderdale courthouse driving direction.,GET_DIRECTIONS
Which way should I take to avoid traffic,GET_DIRECTIONS
"I need to figure out the fastest way to drive from my mom's house to the hospital in Opelousas, Louisiana.",GET_DIRECTIONS
Any detour to avoid the afternoon traffic on I-95 to bensalem,GET_DIRECTIONS
who can show us the highway to kansas from here,GET_DIRECTIONS
what route can I take to avoid an accident,GET_DIRECTIONS
give me driving directions from comerica theater to talking stick resort,GET_DIRECTIONS
How do I avoid traffic on the way to Bellevue,GET_DIRECTIONS
What is the best route without highway driving to get to Blossom music center?,GET_DIRECTIONS
whats my drive home,GET_DIRECTIONS
Is there a way to get from Maxwell and Laurel to the Pearl District Festival without construction,GET_DIRECTIONS
What's the city street route to downtown,GET_DIRECTIONS
please give me directions to the city avoiding tolls,GET_DIRECTIONS
What is the best route to take to Vegas?,GET_DIRECTIONS
Directions to the National Peanut Festival.,GET_DIRECTIONS
How do I get to Daley Plaza from my house and avoid the flooded streets?,GET_DIRECTIONS
What is the fastest way to get to Frankenmuth from Hudsonville?,GET_DIRECTIONS
Directions to the eye doctor near the pet shop.,GET_DIRECTIONS
I need directions to Ikea in Burbank from Courtney's house,GET_DIRECTIONS
Give me directions to the closest Car repair shop,GET_DIRECTIONS
Take me on the best route to Disney World,GET_DIRECTIONS
Give me the best route to go to the mall,GET_DIRECTIONS
What is the fastest route to Chicago,GET_DIRECTIONS
How do I avoid the Mardi Gras parades on the way home?,GET_DIRECTIONS
"I'm trying to get to class on time, what are my route options that would get me there by 3:30?",GET_DIRECTIONS
What is the fastest route to the airport,GET_DIRECTIONS
Can I avoid any traffic,GET_DIRECTIONS
What is the best way to get to the Comic Convention before 2pm?,GET_DIRECTIONS
Get me to Babies 'R Us avoiding the flooded roads for Black Friday sales if I am leaving at 2:00 AM.,GET_DIRECTIONS
Tell me how to get from my mom's house to Jumpy Jump land in Andover Kansas,GET_DIRECTIONS
What's the fastest route to the airport,GET_DIRECTIONS
What is the best route  by car to go to Aryana's Spring recital?,GET_DIRECTIONS
Where do I need to go to get to the Imax Theater located in Winnipeg?,GET_DIRECTIONS
Which way is the shortest route home from work avoiding traffic,GET_DIRECTIONS
What direction do I head from home to get to the Kent State campus?,GET_DIRECTIONS
what is the route from work to home,GET_DIRECTIONS
need directions to the closest gas station,GET_DIRECTIONS
What is the best route for the road trip across the country from West Coast to East Coast,GET_DIRECTIONS
Can you help me get back home from Lauren's house please?,GET_DIRECTIONS
Where is the least traffic to get from San Francisco to Los Angeles,GET_DIRECTIONS
Directions to Eastern Market.,GET_DIRECTIONS
I want to go Norfolk Waterside District without using tolls,GET_DIRECTIONS
can you tell me how to get to the mumford and sons concert in pittsburgh from my current location,GET_DIRECTIONS
What is the fastest route from my house to the airport,GET_DIRECTIONS
"What is the fastest route to Gatlinburg from Jacksonville, NC?",GET_DIRECTIONS
tell me the quickest route to reach my office if i leave from home at 7am.,GET_DIRECTIONS
Direction from Vegas to LA avoiding the 15,GET_DIRECTIONS
What is the fastest way home,GET_DIRECTIONS
What is the quickest way to work today to avoid traffic,GET_DIRECTIONS
is there a route that avoids traffic,GET_DIRECTIONS
Can you give me directions from Philadelphia to DC avoiding tolls?,GET_DIRECTIONS
what is the quickest way back home,GET_DIRECTIONS
Can I get to Dallas on this  route?,GET_DIRECTIONS
Give me a rout with out tolls to go to the football game,GET_DIRECTIONS
How can avoid traffic from the accident on my way to work,GET_DIRECTIONS
What is my fastest way into the bay area this afternoon,GET_DIRECTIONS
least time route to faridabad from delhi,GET_DIRECTIONS
what's the best route to take to SeaTac right now,GET_DIRECTIONS
Which route to the Hospital has the least traffic,GET_DIRECTIONS
How can I avoid the traffic,GET_DIRECTIONS
What's the quickest way to L.A. right now?,GET_DIRECTIONS
Get shortest distance and directions to downtown Bridgeport from Trumbull mall.,GET_DIRECTIONS
give me driving direction to the nearest mall in los angeles,GET_DIRECTIONS
Please tell me how to get to the New Mexico State Fair grounds by taking Lomas,GET_DIRECTIONS
What is the fastest route to get from here to Kansas City?,GET_DIRECTIONS
What's the easiest way to get to LAX,GET_DIRECTIONS
what is the best route to work this afternoon,GET_DIRECTIONS
take me least congested route to my brother David's house,GET_DIRECTIONS
Whats the best detour to take from the construction on the way to San Jose?,GET_DIRECTIONS
What is the quickest route from Orlando Airport to Disney,GET_DIRECTIONS
directions to monalisas church via i-545 from bell county,GET_DIRECTIONS
Need fastest way to get from NYC to Boston.,GET_DIRECTIONS
If I avoid roadwork what is the fastest route from my house to Tennessee,GET_DIRECTIONS
How to avoid traffic to work,GET_DIRECTIONS
Is there a way to get from home to the pig in the park Festival in Newberry  without flooding?,GET_DIRECTIONS
Quickest route from Oviedo to Disney Springs,GET_DIRECTIONS
Which way should I go to make it to the bank before they close at 5?,GET_DIRECTIONS
Get me driving directions to the science museum downtown Cleveland,GET_DIRECTIONS
Send me directions to the park,GET_DIRECTIONS
Give me the best route to the Sun Bowl,GET_DIRECTIONS
Display to work route,GET_DIRECTIONS
Tell me the fastest way home from Keansburg because I think there are downed power lines on route 35,GET_DIRECTIONS
Can you tell me the fastest way to Pearl City when I leave 3pm on a Tuesday,GET_DIRECTIONS
can i walk from my house to the museum,GET_DIRECTIONS
whats the best way to avoid the traffic,GET_DIRECTIONS
Which way is the fastest to take if I need to be at my meeting at 8am and I have to drive to downtown Syracuse?,GET_DIRECTIONS
Take me to the closest parking garage in Philadelphia,GET_DIRECTIONS
What way should I take to make it to Plymouth by 5 tonight?,GET_DIRECTIONS
which route should I take to get home fast,GET_DIRECTIONS
Can you tell me directions to the Bears game from Wheaton?,GET_DIRECTIONS
is there a route to get to First Baptist Church of St Louis from here that does not use the interstate?,GET_DIRECTIONS
Create the fastest route,GET_DIRECTIONS
Can you give me directions to the Huntington Dog Beach via the I-5?,GET_DIRECTIONS
Directions home,GET_DIRECTIONS
How can I get to the golf course by way of the turnpike if I leave at 2 o'clock?,GET_DIRECTIONS
How do I get out of this traffic,GET_DIRECTIONS
I need directions to Bee City avoiding interstates,GET_DIRECTIONS
Which interstate do I take to get from Greenville to Atlanta,GET_DIRECTIONS
Directions to the courthouse from my grandmas house,GET_DIRECTIONS
How can I get to Aldi on 2nd Street and back to my house by 4:30,GET_DIRECTIONS
Whats the driving directions to the Footlocker near downtown,GET_DIRECTIONS
get me directions from Ranch to silverspring county at 5;50am tomorrow,GET_DIRECTIONS
What route can I take to avoid traffic at 6pm?,GET_DIRECTIONS
"I'm late - find me the fastest route to get to school, if I leave right now",GET_DIRECTIONS
"I need to be at my meeting by 3, what routes can i take",GET_DIRECTIONS
Get me directions to The Promenade in Bolingbrook,GET_DIRECTIONS
which route to work has less traffic,GET_DIRECTIONS
Is there a faster route available,GET_DIRECTIONS
Can I get to Virginia Beach sometime tonight without passing the flooding?,GET_DIRECTIONS
Can I get from 4th Ave & Main St Las Vegas to the Bulls Game without detours?,GET_DIRECTIONS
"I am running late for my appointment with Teresa, can you find me the fastest route that also has our bank and a gas station along the way",GET_DIRECTIONS
What is the shortest route to my destination,GET_DIRECTIONS
What is the fastest route to get to the beach from here,GET_DIRECTIONS
Which route has the least traffic to Poway,GET_DIRECTIONS
Directions to Disneyland,GET_DIRECTIONS
can you get me directions for going to Arizona now.,GET_DIRECTIONS
Quickest way to the library from Dannie's work before it closes at 9:00 PM,GET_DIRECTIONS
Can I get to Buffalo using Rte. 5 & 20?,GET_DIRECTIONS
give me directions to tbones record store in hattiesburg mississippi,GET_DIRECTIONS
Which way is the quickest to work?,GET_DIRECTIONS
give me driving direction to the library on davis hwy,GET_DIRECTIONS
get me a quick route to target,GET_DIRECTIONS
What's the fastest way to Beaumont if I leave at 10 AM?,GET_DIRECTIONS
Get me the fastest route to get home,GET_DIRECTIONS
how can i avoid traffic on bardstown rd,GET_DIRECTIONS
what is the fastest route home,GET_DIRECTIONS
Directions from Chicago to New York City.,GET_DIRECTIONS
Bridges to Red Hook Brooklyn,GET_DIRECTIONS
How to go to the pyramids from airport?,GET_DIRECTIONS
"Get directions home from Penn medical center in Cherry Hill, avoiding Rt 295 construction.",GET_DIRECTIONS
"On our way camping, i'd like to know the directions that include the most scenic route available",GET_DIRECTIONS
Is there any way to go a different route to avoid traffic,GET_DIRECTIONS
how to get to oprah own studio from downtown,GET_DIRECTIONS
give me driving directions from port harcort to lagos street avoiding the highway,GET_DIRECTIONS
Directions to my moms.,GET_DIRECTIONS
"Find the quickest way to get to Music festival near Alex St., from Aashna's school.",GET_DIRECTIONS
What's the best road to get to Women's March?,GET_DIRECTIONS
What is the best route to travel to grandma connie's?,GET_DIRECTIONS
what is the fastest route to get home,GET_DIRECTIONS
What is the fastest way to work,GET_DIRECTIONS
Directions to work.,GET_DIRECTIONS
How can I get to the Sprouts on San Mateo from home,GET_DIRECTIONS
directions from mcallen to the alamo,GET_DIRECTIONS
Give me directions to the Children's Museum in Denver.,GET_DIRECTIONS
Get me directions from Dallas to Lubbock and then to Shreveport from Lubbock,GET_DIRECTIONS
"The country music festival starts at 3pm, what's the best way to get there without running into any traffic?",GET_DIRECTIONS
directions to dog store,GET_DIRECTIONS
Show me how to avoid the Traffic on my Drive to work,GET_DIRECTIONS
I need to drive from Barbara's house to Kenny's house later tonight - what's the fastest route?,GET_DIRECTIONS
What is the route from Sunset Station to MGM Grand?,GET_DIRECTIONS
What train should I take in order to get to BWI by 645pm tonight?,GET_DIRECTIONS
Is there a train I can take to Santa Monica from Hollywood,GET_DIRECTIONS
Driving from Chicago to Charlotte,GET_DIRECTIONS
Whats the driving directions to the Dollar store near downtown,GET_DIRECTIONS
"If I leave now, what is my fastest route to Wildwood, NJ?",GET_DIRECTIONS
Download driving directions from Gulfworld to Mary Sues house,GET_DIRECTIONS
Which is the fastest freeway to take to go to Laguna Beach?,GET_DIRECTIONS
How do I avoid stop and go traffic on the way to Franklin,GET_DIRECTIONS
give me the quickest rout to cambrige without traffic,GET_DIRECTIONS
get driving direction from montgomery street to 1264 main street in Mobile,GET_DIRECTIONS
what is the fastest driving route to arrive to work before 8:30am,GET_DIRECTIONS
I need to get to work early which route should I take avoiding the I 94,GET_DIRECTIONS
What is the quickest route,GET_DIRECTIONS
which is the fastest way to school avoid accident blockage,GET_DIRECTIONS
Get directions to downtown New Iberia without passing construction,GET_DIRECTIONS
send me a way that doesn't go onto the freeway,GET_DIRECTIONS
driving directions to the closest hospital,GET_DIRECTIONS
Show me the back way to the mall,GET_DIRECTIONS
fastest route to frys,GET_DIRECTIONS
Tell me how to get to the Aquarium in Tampa.,GET_DIRECTIONS
What's the best way to get to the train station during rush hour?,GET_DIRECTIONS
"Get directions to downtown Lafayette, Louisiana, so that I end up at the college there.",GET_DIRECTIONS
"Can you give me directions from HSPVA in Houston, to Hobby Airport?",GET_DIRECTIONS
Give me a route to get to Griffin's house by 1pm.,GET_DIRECTIONS
show me the best route,GET_DIRECTIONS
what is the shortest route to venice beach,GET_DIRECTIONS
Directions to the skating rink near the airport?,GET_DIRECTIONS
Get to downtown Atlanta without taking 75 or 85,GET_DIRECTIONS
best route from here to Charleston,GET_DIRECTIONS
How can I get to Rockefeller Plaza from downtown Manhattan?,GET_DIRECTIONS
How can I avoid the traffic on the way to work today,GET_DIRECTIONS
can you give me driving directions from Sea World in Orlando,GET_DIRECTIONS
What's the quickest route to avoid construction to make it home by 6pm?,GET_DIRECTIONS
"Give me directions to Jacksonville, FL with the least amount of miles.",GET_DIRECTIONS
Tell me how to get to the movie theater from school.,GET_DIRECTIONS
I need help getting to the San Francisco Symphony by 6pm,GET_DIRECTIONS
safe route home during storm,GET_DIRECTIONS
Directions to the parking lot on 5th street,GET_DIRECTIONS
What route should I take to avoid the most traffic,GET_DIRECTIONS
how do i reach RunforAmma event starting at 6pm tonight with the I-70 highway blocked.,GET_DIRECTIONS
show me the direction to home,GET_DIRECTIONS
Which route to work has the least traffic,GET_DIRECTIONS
can I ride a bike to the airport,GET_DIRECTIONS
Get me driving directions to the Monsters game in Cleveland,GET_DIRECTIONS
Tell me how to get to work avoiding traffic.,GET_DIRECTIONS
Please give me directions to Virginia Beach boardwalk without using the highway and avoiding tolls,GET_DIRECTIONS
how can I avoid road work when going to taylors aunts house leaving from my office,GET_DIRECTIONS
How can I get around the flooding to go from home to the Fullerton Best Buy?,GET_DIRECTIONS
How can I avoid traffic today,GET_DIRECTIONS
Please tell me fastest route,GET_DIRECTIONS
directions to the jazz fest,GET_DIRECTIONS
directions from Washington DC to Boston,GET_DIRECTIONS
I need driving directions to the Carnival in downtown Los Angeles,GET_DIRECTIONS
What road will keep me clear of heavy traffic going to Shallowater,GET_DIRECTIONS
Give me the scenic route home,GET_DIRECTIONS
What is the fastest route for me to get to work,GET_DIRECTIONS
Directions to arrive by 9 am at the city hall in West Hollywod leaving from home,GET_DIRECTIONS
Fastest way to get to Norwood today,GET_DIRECTIONS
Tell me the best way to avoid traffic delays if I go into Sylva on Friday afternoon. on I-40.,GET_DIRECTIONS
what is the best way to get home tonight,GET_DIRECTIONS
"Directions from home to the Orlando airport without traffic, I need to arrive at 4pm",GET_DIRECTIONS
I need directions to avoid the traffic on I-65,GET_DIRECTIONS
directions from mcallen to universal studio orlando,GET_DIRECTIONS
please confirm if this is the quickest way,GET_DIRECTIONS
Is there anyway to avoid traffic,GET_DIRECTIONS
please take the shortest route to chicago,GET_DIRECTIONS
I want to go to the boat show in Novi Sunday afternoon was the best route to get me there by 2 PM,GET_DIRECTIONS
What route is the most scenic that does not go through construction on the way to my class?,GET_DIRECTIONS
Are there other routes to Charleston that do not take the interstates that will get me there by 9pm tonight?,GET_DIRECTIONS
How do I avoid busy traffic today,GET_DIRECTIONS
What's the fastest route from Houston to Austin,GET_DIRECTIONS
can you tell me the quickest way to get to forest lake from cambridge,GET_DIRECTIONS
what's the best way to get to the superdome during rush hour,GET_DIRECTIONS
Upload directions to Solon from Mayfield Heights,GET_DIRECTIONS
What is the most used route from home to Seaworld,GET_DIRECTIONS
"I'm late for work, how can I get faster from home to the International Drive",GET_DIRECTIONS
Shortest route home including traffic,GET_DIRECTIONS
How do I get to the Seattle Seahawks game from Bremerton?,GET_DIRECTIONS
Directions to my mom's house.,GET_DIRECTIONS
Need some directions to the new sporting goods store that opened not by 94 in Chesterfield,GET_DIRECTIONS
Get directions to downtown Pittsburgh without passing construction,GET_DIRECTIONS
give me the fastest directions to get home,GET_DIRECTIONS
what shortest way to white sand new mexico,GET_DIRECTIONS
Furnish me with shortest path to Brooklyn Bridge from Times square in New York City,GET_DIRECTIONS
Route with the least traffic from here to Cleveland,GET_DIRECTIONS
Find me the quickest route home,GET_DIRECTIONS
Give me the fastest route to downtown from home if I leave at 5pm,GET_DIRECTIONS
"What highway do I take to get to Rochester, MN?",GET_DIRECTIONS
Is there a route on 85 that will get me to North Hills Mall by 5 pm?,GET_DIRECTIONS
What's the best way to get to the Big Bad Wolf Book Fair at rush hour?,GET_DIRECTIONS
How can I avoid the traffic jam between south and pearl street,GET_DIRECTIONS
Whats the fastest route to get to work tomorrow,GET_DIRECTIONS
Driving directions to the MOSH in Jacksonville from Old Saint Augustine Road and I95.,GET_DIRECTIONS
can i avoid snowy roads around the Springtime Cherry Blossoms around 7pm in the evening.,GET_DIRECTIONS
Can I get to main street from the turnpike,GET_DIRECTIONS
Which is the quickest route to go work,GET_DIRECTIONS
I'm looking for directions from Cheryl's house to Mountain Road in Monson.,GET_DIRECTIONS
Take me home with fastest route,GET_DIRECTIONS
take me where there is to traffic,GET_DIRECTIONS
fastest way to walmart from the library,GET_DIRECTIONS
What's the best route to avoid traffic to NH on Sunday,GET_DIRECTIONS
